species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
SIL,37_2,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.1 	: 	1.5 	5.2 	5 	4 	5 	2 	1 
SIL,37_2_1,TLW,AL	4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_2_1,TLW,EU27_2020	25.5 p	: 	304.7 	335.3 	305.5 	347.6 	373.2 	552.3 	689.6 	685.9 	1181.3 	929.3 	898.6 	1238.5 	1048.2 	640 	671 	485 	483 	634 
SIL,37_2_1,TLW,EU28	25.5 p	: 	304.7 	335.3 	305.5 	347.6 	373.2 	552.3 	689.6 	685.9 	1181.3 	929.3 	898.6 	1238.5 	1048.2 	640 	671 	485 	483 	634 
SIL,37_2_1,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.1 	10.4 	: 	9 	15 	10 	13 	8 	8 	20 	44 
SIL,37_2_1,TLW,IT	25.5 p	: 	304.7 	335.3 	305.5 	347.6 	373.2 	552.3 	689.6 	671.8 	1170.9 	928.2 	889.6 	1222 	1033 	622 	659 	472 	461 	589 
SIL,37_2_1,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.1 	: 	1.5 	5.2 	5 	4 	5 	2 	1 
SIL,37_2_2,TLW,EU27_2020	3.8 p	: 	1.2 	2.2 	8.7 	12.8 	3.5 	3 	14.7 	36.9 	60.7 	123.4 	63.8 	23 	29 	61 	57 	140 	90 	73 
SIL,37_2_2,TLW,EU28	3.8 p	: 	1.2 	2.2 	8.7 	12.8 	3.5 	3 	14.7 	36.9 	60.7 	123.4 	63.8 	23 	29 	61 	57 	140 	90 	73 
SIL,37_2_2,TLW,IT	3.8 p	: 	1.2 	2.2 	8.7 	12.8 	3.5 	3 	14.7 	36.9 	60.7 	123.4 	63.8 	23 	29 	61 	57 	140 	90 	73 
SIL,37_3,TLW,CY	0.025 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3,TLW,ES	: 	: 	: 	: 	: 	: 	0.03 	2.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3,TLW,EU27_2020	0.025 	0.03 	: 	: 	: 	: 	0.03 	2.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3,TLW,EU28	0.025 	0.03 	: 	: 	: 	: 	0.03 	2.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3,TLW,TR	466.6 	549.4 	474.7 e	486.2 	290.2 	411.2 	861.1 	897.6 	1340.3 	1415 	1536 	1136 	950 	877 	1055 	774 	496 	387 	410 	372 
SIL,37_3_1,TLW,TR	6.3 	9.1 	0.4 e	4.8 	3.7 	0.7 	: 	: 	13.8 	6 	5 	: 	12 	13 	8 	20 	13 	10 	18 	13 
SIL,37_3_2,TLW,CY	0.025 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3_2,TLW,ES	: 	: 	: 	: 	: 	: 	0.03 	2.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3_2,TLW,EU27_2020	0.025 	0.03 	: 	: 	: 	: 	0.03 	2.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3_2,TLW,EU28	0.025 	0.03 	: 	: 	: 	: 	0.03 	2.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIL,37_3_2,TLW,TR	460.3 	540.3 	474.3 e	481.4 	286.5 	410.5 	861.1 	897.6 	1326.5 	1409 	1531 	1136 	938 	864 	1047 	754 	483 	377 	392 	359 
SIL,37_4,TLW,BG	8.9862 	15.734 	10.02 e	50.452 	9.2 	57.9 	9.87 	28.15 	16.47 	27 	14 	2 	9 	0.5 	0.8 	1 	: 	: 	: 	: 
SIL,37_4,TLW,EU27_2020	9.0462 	15.7944 	10.0571 e	50.452 	9.2 	57.9 	9.87 	28.15 	16.47 	27 	14 	3 	9 	0.5 	6.8 	7 	7 	8 	29 	42 
SIL,37_4,TLW,EU28	9.0462 	15.7944 	10.057 e	50.452 	9.2 	57.9 	9.87 	28.15 	16.47 	27 	14 	3 	9 	0.5 	6.8 	7 	7 	8 	29 	42 
SIL,37_4,TLW,RO	0.06 	0.06 	0.04 e	: 	: 	: 	: 	: 	0 	0 	: 	1 	: 	: 	6 	6 	7 	8 	29 	42 
SIL,37_4,TLW,TR	32.7 	42.1 	14.6 e	30.3 	36.7 	35.9 	25.2 	37.9 	132.4 	27 	185 	6 	49 	116 	424 	263 	168 	131 	165 	128 
SIL,37_4_1,TLW,TR	32.6 	41.7 	14.6 e	30.3 	36.7 	35.9 	15.4 	25.8 	105.9 	21 	152 	4 	44 	89 	292 	263 	168 	131 	165 	124 
SIL,37_4_2,TLW,BG	8.9862 	15.734 	10.02 e	50.452 	9.2 	57.9 	9.87 	28.15 	16.47 	27 	14 	2 	9 	0.5 	0.8 	1 	: 	: 	: 	: 
SIL,37_4_2,TLW,EU27_2020	9.0462 	15.7944 	10.0571 e	50.452 	9.2 	57.9 	9.87 	28.15 	16.47 	27 	14 	3 	9 	0.5 	6.8 	7 	7 	8 	29 	42 
SIL,37_4_2,TLW,EU28	9.0462 	15.7944 	10.057 e	50.452 	9.2 	57.9 	9.87 	28.15 	16.47 	27 	14 	3 	9 	0.5 	6.8 	7 	7 	8 	29 	42 
SIL,37_4_2,TLW,RO	0.06 	0.06 	0.04 e	: 	: 	: 	: 	: 	0 	0 	: 	1 	: 	: 	6 	6 	7 	8 	29 	42 
SIL,37_4_2,TLW,TR	0.1 	0.4 	: 	: 	: 	: 	9.8 	12.1 	26.5 	6 	33 	2 	5 	27 	132 	0 	0 	0 	0 	4 
SIL,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	1442 	1721 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37,TLW,EU27_2020	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37,TLW,EU28	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37,TLW,IT	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37_2,TLW,EU27_2020	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37_2,TLW,EU28	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37_2,TLW,IT	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37_2_1,TLW,EU27_2020	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37_2_1,TLW,EU28	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIU,37_2_1,TLW,IT	2.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37,TLW,CY	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37,TLW,ES	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37,TLW,EU27_2020	0.346 	1.253 	5.963 	0.774 	1.69 	5.133 	2.67 	8.09 	5.66 	98 	31.7 	9 	4.2 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37,TLW,EU28	0.346 	1.253 	5.963 	0.774 	1.69 	5.133 	2.67 	8.09 	5.66 	98 	31.7 	9 	4.2 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37,TLW,MT	0.246 	0.633 	0.59 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_1,TLW,ES	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37_1,TLW,EU27_2020	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37_1,TLW,EU28	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37_1_1,TLW,ES	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37_1_1,TLW,EU27_2020	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37_1_1,TLW,EU28	0.1 	0.62 	5.37 	0.77 	1.69 	5.05 	2.67 	8.09 	5.66 	98 	26.7 	4 	2.6 	2.5 	2 	1 	5968 	7368 	13555 	7579 
SIX,37_2,TLW,EU27_2020	0.246 	0.633 	0.593 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_2,TLW,EU28	0.246 	0.633 	0.593 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_2,TLW,MT	0.246 	0.633 	0.59 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_2_2,TLW,EU27_2020	0.246 	0.633 	0.593 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_2_2,TLW,EU28	0.246 	0.633 	0.593 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_2_2,TLW,MT	0.246 	0.633 	0.59 	0.004 	: 	: 	: 	: 	: 	: 	5 	5 	1.6 	: 	: 	: 	: 	: 	: 	: 
SIX,37_3,TLW,CY	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37_3,TLW,EU27_2020	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37_3,TLW,EU28	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37_3_2,TLW,CY	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37_3_2,TLW,EU27_2020	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIX,37_3_2,TLW,EU28	: 	: 	: 	: 	: 	0.083 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37,TLW,EU27_2020	0.7 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37,TLW,EU28	0.7 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37,TLW,IT	0.7 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_1,TLW,EU27_2020	0.4 p	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_1,TLW,EU28	0.4 p	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_1,TLW,IT	0.4 p	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_1_3,TLW,EU27_2020	0.4 p	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_1_3,TLW,EU28	0.4 p	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_1_3,TLW,IT	0.4 p	0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2,TLW,EU27_2020	0.3 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2,TLW,EU28	0.3 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2,TLW,IT	0.3 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2_1,TLW,EU27_2020	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2_1,TLW,EU28	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2_1,TLW,IT	0.1 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2_2,TLW,EU27_2020	0.2 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2_2,TLW,EU28	0.2 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SIY,37_2_2,TLW,IT	0.2 p	0.3 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37,TLW,ES	0 	0.02 	0.08 	0.14 	0.02 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37,TLW,EU27_2020	210.5666 p	218.8701 p	199.9298 	277.1318 	130.8519 	115.1397 	113.43 	84.62 	86.11 	88.1 	155.61 	47.1 	49.2 	: 	78 	: 	0 	0 	0 	0 
SJA,37,TLW,EU28	210.5666 p	218.8701 p	199.93 	277.1318 	130.8519 	115.1397 	113.43 	84.62 	86.11 	88.1 	155.61 	47.1 	49.2 	: 	78 	: 	0 	0 	0 	0 
SJA,37,TLW,FR	2.297 p	1.251 p	0.39 	0.897 	0.34 	0.57 	0.37 	0.4 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37,TLW,HR	37.0507 	49.289 	72.66 	98.4668 	108.2919 	65.0697 	49.02 	23.22 	29.95 	16.5 	19.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37,TLW,IT	171.1 p	168.3 p	126.8 	177.6 	22.2 	49.5 	64 	61 	54.1 	71 	135.8 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37,TLW,MT	0.003 	0.01 	: 	0.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37,TLW,SI	0.1159 	: 	0 n	0 	0 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37,TLW,TR	: 	: 	: 	: 	0.9 	0.1 	3 	: 	17.8 	8 	: 	: 	: 	30 	259 	1576 	1300 	470 	150 	570 
SJA,37_1,TLW,ES	0 	0.02 	0.08 	0.14 	0.02 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1,TLW,EU27_2020	1.847 p	1.371 p	0.57 	1.037 	0.36 	0.57 	0.41 	0.5 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37_1,TLW,EU28	1.847 p	1.371 p	0.57 	1.037 	0.36 	0.57 	0.41 	0.5 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37_1,TLW,FR	1.747 p	1.251 p	0.39 	0.897 	0.34 	0.57 	0.37 	0.4 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37_1,TLW,IT	0.1 p	0.1 p	0.1 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_1,TLW,ES	0 	0.02 	0.08 	0.14 	0.02 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_1,TLW,EU27_2020	0 	0.02 	0.08 	0.14 	0.02 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_1,TLW,EU28	0 	0.02 	0.08 	0.14 	0.02 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_2,TLW,EU27_2020	1.747 p	1.251 p	0.39 	0.897 	0.34 	0.57 	0.37 	0.36 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37_1_2,TLW,EU28	1.747 p	1.251 p	0.39 	0.897 	0.34 	0.57 	0.37 	0.36 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37_1_2,TLW,FR	1.747 p	1.251 p	0.39 	0.897 	0.34 	0.57 	0.37 	0.36 	2.06 	0.6 	0.01 	: 	: 	: 	: 	: 	0 	0 	0 	0 
SJA,37_1_3,TLW,EU27_2020	0.1 p	0.1 p	0.1 	: 	: 	: 	: 	0.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_3,TLW,EU28	0.1 p	0.1 p	0.1 	: 	: 	: 	: 	0.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_3,TLW,FR	: 	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_1_3,TLW,IT	0.1 p	0.1 p	0.1 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2,TLW,EU27_2020	208.7196 p	217.4991 p	199.3598 	276.0948 	130.4919 	114.5697 	113.02 	84.12 	84.05 	87.5 	155.6 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37_2,TLW,EU28	208.7196 p	217.4991 p	199.36 	276.0948 	130.4919 	114.5697 	113.02 	84.12 	84.05 	87.5 	155.6 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37_2,TLW,FR	0.55 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2,TLW,HR	37.0507 	49.289 	72.66 	98.4668 	108.2919 	65.0697 	49.02 	23.22 	29.95 	16.5 	19.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2,TLW,IT	171 p	168.2 p	126.7 	177.6 	22.2 	49.5 	64 	60.9 	54.1 	71 	135.8 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37_2,TLW,MT	0.003 	0.01 	: 	0.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2,TLW,SI	0.1159 	: 	0 n	0 	0 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_1,TLW,EU27_2020	208.1666 p	217.4891 p	199.1598 	276.0668 	130.4919 	114.5697 	113.02 	84.12 	84.05 	87.5 	155.6 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37_2_1,TLW,EU28	208.1666 p	217.4891 p	199.16 	276.0668 	130.4919 	114.5697 	113.02 	84.12 	84.05 	87.5 	155.6 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37_2_1,TLW,HR	37.0507 	49.289 	72.66 	98.4668 	108.2919 	65.0697 	49.02 	23.22 	29.95 	16.5 	19.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_1,TLW,IT	171 p	168.2 p	126.5 	177.6 	22.2 	49.5 	64 	60.9 	54.1 	71 	135.8 	47.1 	49.2 	: 	78 	: 	: 	: 	: 	: 
SJA,37_2_1,TLW,SI	0.1159 	: 	0 n	0 	0 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_2,TLW,EU27_2020	0.553 p	0.01 	0.2 	0.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_2,TLW,EU28	0.553 p	0.01 	0.2 	0.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_2,TLW,FR	0.55 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_2,TLW,IT	0 p	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_2_2,TLW,MT	0.003 	0.01 	: 	0.028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SJA,37_3,TLW,TR	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	235 	194 	70 	1 	330 
SJA,37_3_1,TLW,TR	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	235 	194 	70 	1 	190 
SJA,37_3_2,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	140 
SJA,37_4,TLW,TR	: 	: 	: 	: 	0.8 	0.1 	3 	: 	17.8 	4 	: 	: 	: 	30 	259 	1341 	1106 	400 	149 	240 
SJA,37_4_1,TLW,TR	: 	: 	: 	: 	0.8 	0.1 	3 	: 	17.8 	4 	: 	: 	: 	30 	123 	1341 	1106 	400 	149 	160 
SJA,37_4_2,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	136 	0 	0 	0 	0 	80 
SJA,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37,TLW,EL	347.34 p	299.26 	307.54 	339.15 	349.95 	332.4 	407.67 	398.47 	496.04 	499.13 	565.06 	561.08 	576.32 	621.07 	503.53 	500.63 	531.21 	587.9 	579 	746 
SKA,37,TLW,ES	293.9 	267.22 	262.28 	259.76 	270.76 	205.53 	188.98 	243.1 	410.8 	402.9 	419.72 	407.01 	369.71 	325.1 	275.8 	268.5 	: 	: 	: 	: 
SKA,37,TLW,EU27_2020	741.6353 p	662.0776 p	688.9901 	744.6526 	790.0694 	650.7982 	682.2893 	704.4 	971.4 	947.53 	1033.19 	1011.09 	996.83 	998.18 	844.53 	847.14 	531.21 	587.9 	579 	746 
SKA,37,TLW,EU28	741.6353 p	662.0776 p	688.99 	744.6526 	790.0694 	650.7982 	682.2893 	704.4 	971.4 	947.53 	1033.19 	1011.09 	996.83 	998.18 	844.53 	847.14 	531.21 	587.9 	579 	746 
SKA,37,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.7 	0.91 	33 	43 	52 	65.1 	78 	: 	: 	: 	: 
SKA,37,TLW,HR	99.2953 	92.354 	93.1 	85.6316 	99.8794 	107.4332 	85.58 	62.83 	63.66 	38.5 	35.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37,TLW,IT	1.1 p	0.8 p	5.3 	39.5 	57.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37,TLW,MT	: 	2.444 	20.77 	20.611 	11.68 	5.435 	0.0463 	: 	: 	3.3 	11.8 	10 	7.7 	: 	: 	: 	: 	: 	: 	: 
SKA,37,TLW,PT	: 	: 	: 	: 	: 	: 	0.013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	0.01 	0.1 	0.01 	: 	: 	: 	: 
SKA,37_1,TLW,ES	293.9 	267.22 	262.28 	259.76 	270.76 	205.53 	188.28 	242.76 	410.8 	402.9 	419.72 	407.01 	369.71 	325.1 	275.8 	268.5 	: 	: 	: 	: 
SKA,37_1,TLW,EU27_2020	295 p	268.02 p	267.58 	288.86 	308.46 	205.53 	188.293 	242.76 	410.8 	406.6 	420.63 	440.01 	412.71 	377.1 	340.9 	346.5 	: 	: 	: 	: 
SKA,37_1,TLW,EU28	295 p	268.02 p	267.58 	288.86 	308.46 	205.53 	188.293 	242.76 	410.8 	406.6 	420.63 	440.01 	412.71 	377.1 	340.9 	346.5 	: 	: 	: 	: 
SKA,37_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.7 	0.91 	33 	43 	52 	65.1 	78 	: 	: 	: 	: 
SKA,37_1,TLW,IT	1.1 p	0.8 p	5.3 	29.1 	37.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_1,TLW,PT	: 	: 	: 	: 	: 	: 	0.013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SKA,37_1_1,TLW,ES	291.6 	264.86 	259.85 	258.32 	268.95 	204.42 	187.41 	241.64 	409.38 	401.3 	419.7 	406 	369.1 	324.7 	275.2 	262.6 	: 	: 	: 	: 
SKA,37_1_1,TLW,EU27_2020	291.6 	264.86 	259.85 	258.32 	268.95 	204.42 	187.41 	241.64 	409.38 	401.3 	419.7 	406 	369.1 	324.7 	275.2 	262.6 	: 	: 	: 	: 
SKA,37_1_1,TLW,EU28	291.6 	264.86 	259.85 	258.32 	268.95 	204.42 	187.41 	241.64 	409.38 	401.3 	419.7 	406 	369.1 	324.7 	275.2 	262.6 	: 	: 	: 	: 
SKA,37_1_2,TLW,ES	2.3 	2.26 	2.43 	1.43 	1.8 	1.11 	0.87 	0.98 	1.42 	1.3 	0.01 	1 	0.6 	0.4 	0.4 	5.9 	: 	: 	: 	: 
SKA,37_1_2,TLW,EU27_2020	2.3 	2.26 	2.43 	1.43 	1.8 	1.11 	0.87 	0.98 	1.42 	4.4 	0.02 	34 	43.6 	52.4 	65.5 	81.9 	: 	: 	: 	: 
